useless,id,keywords
15859,38842.0,"[{'id': 417, 'name': 'corruption'}, {'id': 445, 'name': 'pornography'}, {'id': 1556, 'name': 'texas'}, {'id': 2334, 'name': 'nightclub'}, {'id': 2483, 'name': 'nudity'}, {'id': 2808, 'name': 'russian'}, {'id': 6593, 'name': 'stripper'}, {'id': 6614, 'name': 'website'}, {'id': 9758, 'name': 'deception'}, {'id': 9826, 'name': 'murder'}, {'id': 10329, 'name': 'wealth'}, {'id': 10391, 'name': 'mafia'}, {'id': 10594, 'name': 'money'}, {'id': 10984, 'name': 'true'}, {'id': 11578, 'name': 'mobster'}, {'id': 11615, 'name': 'internet'}, {'id': 13132, 'name': 'pistol'}, {'id': 14601, 'name': 'explosion'}, {'id': 14964, 'name': 'drug'}, {'id': 164296, 'name': 'addict'}, {'id': 202429, 'name': 'fired'}]"
15872,38961.0,"[{'id': 548, 'name': 'countryside'}, {'id': 736, 'name': 'journalist'}, {'id': 5331, 'name': 'village'}, {'id': 9840, 'name': 'romance'}, {'id': 199024, 'name': 'newpaper'}]"
15889,41402.0,"[{'id': 3133, 'name': 'vampire'}, {'id': 9668, 'name': 'child vampire'}, {'id': 9714, 'name': 'remake'}, {'id': 10624, 'name': 'bully'}, {'id': 11336, 'name': 'young boy'}, {'id': 15208, 'name': 'biting'}, {'id': 15209, 'name': 'dead boy'}, {'id': 155730, 'name': 'hammer horror'}, {'id': 208289, 'name': '1980s'}]"
15892,39486.0,"[{'id': 643, 'name': 'horse race'}, {'id': 2284, 'name': 'horseback riding'}, {'id': 5565, 'name': 'biography'}]"
15894,44040.0,"[{'id': 2147, 'name': 'claustrophobia'}, {'id': 173316, 'name': 'trapped in an elevator'}]"
15896,38303.0,"[{'id': 1155, 'name': 'brother sister relationship'}, {'id': 6038, 'name': 'marriage'}, {'id': 10624, 'name': 'bully'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
15897,38408.0,"[{'id': 1009, 'name': 'baby'}, {'id': 2022, 'name': 'godmother'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 11093, 'name': 'parenthood'}, {'id': 13014, 'name': 'orphan'}, {'id': 15405, 'name': 'godfather'}, {'id': 212873, 'name': 'co-parenting'}, {'id': 223569, 'name': 'legal guardian'}]"
15902,44113.0,"[{'id': 378, 'name': 'prison'}, {'id': 657, 'name': 'fire'}, {'id': 2887, 'name': 'manipulation'}, {'id': 3182, 'name': 'seduction'}, {'id': 4459, 'name': 'vegetarian'}, {'id': 5500, 'name': 'playground'}, {'id': 9758, 'name': 'deception'}, {'id': 11363, 'name': 'arson'}, {'id': 15232, 'name': 'parole'}, {'id': 15233, 'name': 'arsonist'}, {'id': 15234, 'name': 'convict'}, {'id': 15235, 'name': 'house fire'}]"
15908,44639.0,"[{'id': 417, 'name': 'corruption'}, {'id': 592, 'name': 'capitalism'}, {'id': 593, 'name': 'globalization'}, {'id': 974, 'name': 'bank'}, {'id': 3515, 'name': 'banker'}, {'id': 4373, 'name': 'fraud'}, {'id': 5636, 'name': 'wall street'}, {'id': 6118, 'name': 'finances'}, {'id': 6123, 'name': 'global economy'}, {'id': 6126, 'name': 'banking'}, {'id': 6711, 'name': 'crisis'}, {'id': 10594, 'name': 'money'}, {'id': 14737, 'name': 'economics'}, {'id': 165193, 'name': 'financial crisis'}, {'id': 177493, 'name': 'stock market'}, {'id': 188950, 'name': 'corporation'}]"
15915,45094.0,"[{'id': 378, 'name': 'prison'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 9798, 'name': 'law school'}]"
15916,70695.0,"[{'id': 2389, 'name': 'virgin'}, {'id': 6270, 'name': 'high school'}, {'id': 9713, 'name': 'friends'}, {'id': 10508, 'name': 'teacher'}, {'id': 13130, 'name': 'teenager'}, {'id': 160410, 'name': 'reputation'}]"
15922,42188.0,"[{'id': 634, 'name': 'soul'}, {'id': 818, 'name': 'based on novel'}, {'id': 1647, 'name': 'sadness'}, {'id': 3446, 'name': 'forgiveness'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6271, 'name': 'boarding school'}, {'id': 11628, 'name': 'cloning'}, {'id': 181324, 'name': 'existentialism'}]"
15930,41201.0,"[{'id': 179430, 'name': 'aftercreditsstinger'}]"
15931,19597.0,"[{'id': 40846, 'name': 'goldfish'}, {'id': 161031, 'name': 'death of neighbor'}, {'id': 161032, 'name': 'bookcase'}, {'id': 161034, 'name': 'parisian girl'}, {'id': 161036, 'name': 'distinguished gentleman'}, {'id': 161038, 'name': 'insightful'}, {'id': 161043, 'name': 'suicidal thoughts'}, {'id': 161046, 'name': 'dancing in the street'}, {'id': 187056, 'name': 'woman director'}, {'id': 208349, 'name': 'child'}]"
15966,41505.0,"[{'id': 634, 'name': 'soul'}, {'id': 6150, 'name': 'faith'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9826, 'name': 'murder'}, {'id': 13073, 'name': 'fear'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 157959, 'name': 'surgery'}, {'id': 161207, 'name': 'catholicism'}, {'id': 169411, 'name': 'multiple personality'}, {'id': 187844, 'name': 'flashback'}]"
15972,16290.0,"[{'id': 4424, 'name': 'pain'}, {'id': 5452, 'name': 'stunts'}, {'id': 5956, 'name': 'stuntman'}, {'id': 6241, 'name': 'stupidity'}, {'id': 10267, 'name': 'comedy'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 209714, 'name': '3d'}]"
15977,42941.0,"[{'id': 1701, 'name': 'hero'}, {'id': 3133, 'name': 'vampire'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9748, 'name': 'revenge'}, {'id': 9823, 'name': 'rivalry'}, {'id': 14819, 'name': 'violence'}, {'id': 15017, 'name': 'danger'}, {'id': 15271, 'name': 'interrogation'}, {'id': 172364, 'name': 'man punching a woman'}, {'id': 175397, 'name': 'wrist slitting'}, {'id': 175399, 'name': 'coughing blood'}, {'id': 175401, 'name': 'sleeping in a car'}, {'id': 175413, 'name': 'burnt body'}, {'id': 175419, 'name': 'corrupt agent'}, {'id': 175421, 'name': 'death of husband'}, {'id': 187710, 'name': 'escapade'}, {'id': 202322, 'name': 'imaginary'}, {'id': 202703, 'name': 'deadly'}, {'id': 206687, 'name': 'chases and races'}, {'id': 206690, 'name': 'mind and soul'}, {'id': 206707, 'name': 'track down'}]"
15989,39514.0,"[{'id': 591, 'name': 'cia'}, {'id': 4948, 'name': 'retirement'}, {'id': 11325, 'name': 'shot to death'}, {'id': 12355, 'name': 'sniper rifle'}, {'id': 18115, 'name': 'retired'}, {'id': 18117, 'name': 'female spy'}, {'id': 165909, 'name': 'alarm'}]"
15994,44716.0,"[{'id': 409, 'name': 'africa'}, {'id': 6054, 'name': 'friendship'}, {'id': 10624, 'name': 'bully'}, {'id': 11612, 'name': 'hospital'}, {'id': 187056, 'name': 'woman director'}]"
16014,14397.0,[]
16031,41436.0,"[{'id': 10112, 'name': 'ouija board'}, {'id': 10224, 'name': 'haunting'}, {'id': 161261, 'name': 'demonic possession'}, {'id': 163053, 'name': 'found footage'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
16048,44603.0,"[{'id': 736, 'name': 'journalist'}, {'id': 6155, 'name': 'afterlife'}, {'id': 6941, 'name': 'tsunami'}]"
16049,41215.0,"[{'id': 344, 'name': 'inquisition'}, {'id': 345, 'name': 'monk'}, {'id': 616, 'name': 'witch'}, {'id': 5331, 'name': 'village'}, {'id': 10141, 'name': 'battlefield'}, {'id': 10466, 'name': 'knight'}, {'id': 18123, 'name': 'necromancer'}, {'id': 41406, 'name': 'middle ages'}, {'id': 155071, 'name': 'pagan'}, {'id': 161167, 'name': 'persecution'}, {'id': 161257, 'name': 'medieval'}]"
16051,38234.0,"[{'id': 378, 'name': 'prison'}, {'id': 797, 'name': 'showdown'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1721, 'name': 'fight'}, {'id': 2885, 'name': 'prison cell'}, {'id': 5400, 'name': 'champion'}, {'id': 6211, 'name': 'fighter'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 9849, 'name': 'beating'}, {'id': 9890, 'name': 'jail'}, {'id': 11221, 'name': 'blood'}, {'id': 12380, 'name': 'tournament'}, {'id': 14707, 'name': 'brutality'}, {'id': 156257, 'name': 'jail cell'}, {'id': 187928, 'name': 'prison fight'}, {'id': 188333, 'name': 'carrot'}]"
16053,41439.0,"[{'id': 5385, 'name': 'survivor'}, {'id': 14819, 'name': 'violence'}, {'id': 18054, 'name': 'self help guru'}, {'id': 18056, 'name': 'tricycle'}, {'id': 18057, 'name': 'prosthetic arm'}, {'id': 18058, 'name': 'pig mask'}, {'id': 209714, 'name': '3d'}]"
16054,41733.0,"[{'id': 3306, 'name': 'highway'}, {'id': 8631, 'name': 'slacker'}, {'id': 11546, 'name': 'hitchhiker'}, {'id': 15210, 'name': 'wallet'}, {'id': 15211, 'name': 'sunglasses'}, {'id': 15212, 'name': 'rest stop'}, {'id': 15213, 'name': 'vicodin'}, {'id': 15215, 'name': 'waffle'}]"
16057,44115.0,"[{'id': 1262, 'name': 'mountain'}, {'id': 2300, 'name': 'despair'}, {'id': 4414, 'name': 'adventure'}, {'id': 5303, 'name': 'utah'}, {'id': 6511, 'name': 'alone'}, {'id': 8122, 'name': 'canyon'}, {'id': 8624, 'name': 'climbing'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10084, 'name': 'rescue'}, {'id': 10349, 'name': 'survival'}, {'id': 10685, 'name': 'escape'}, {'id': 10984, 'name': 'true'}, {'id': 18029, 'name': 'trapped'}, {'id': 159880, 'name': 'boulder'}, {'id': 175428, 'name': 'adventurer'}, {'id': 187844, 'name': 'flashback'}, {'id': 201712, 'name': 'climber'}, {'id': 201713, 'name': 'isolated'}, {'id': 201715, 'name': 'hikers'}, {'id': 212412, 'name': 'very little dialogue'}]"
16058,38055.0,"[{'id': 83, 'name': 'saving the world'}, {'id': 248, 'name': 'date'}, {'id': 378, 'name': 'prison'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1357, 'name': 'fish'}, {'id': 1419, 'name': 'gun'}, {'id': 1718, 'name': 'dna'}, {'id': 1919, 'name': 'mayor'}, {'id': 2095, 'name': 'anti hero'}, {'id': 2217, 'name': 'rain'}, {'id': 2598, 'name': 'museum'}, {'id': 4127, 'name': 'one-sided love'}, {'id': 8803, 'name': 'serum'}, {'id': 11477, 'name': 'talking animal'}, {'id': 12193, 'name': 'reporter'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 219826, 'name': 'stronger villain'}]"
16066,44214.0,"[{'id': 246, 'name': 'dancing'}, {'id': 271, 'name': 'competition'}, {'id': 572, 'name': 'sex'}, {'id': 733, 'name': 'dancer'}, {'id': 1523, 'name': 'obsession'}, {'id': 2340, 'name': 'paranoia'}, {'id': 6255, 'name': 'insanity'}, {'id': 9937, 'name': 'suspense'}, {'id': 10551, 'name': 'ballet'}, {'id': 14512, 'name': 'new york city'}, {'id': 34265, 'name': 'heartbreak'}, {'id': 41329, 'name': 'mental illness'}, {'id': 41410, 'name': 'madness'}, {'id': 173646, 'name': 'swan lake'}, {'id': 187256, 'name': 'ballerina'}, {'id': 191564, 'name': 'body horror'}]"
16075,49953.0,"[{'id': 5769, 'name': 'global warming'}, {'id': 154896, 'name': 'sea turtle'}, {'id': 209714, 'name': '3d'}]"
16114,44048.0,"[{'id': 163228, 'name': 'runaway train'}]"
16115,38357.0,"[{'id': 13281, 'name': 'work ethic'}, {'id': 13384, 'name': 'tv morning show'}, {'id': 13424, 'name': 'tv reporter'}]"
16116,48303.0,"[{'id': 154855, 'name': 'wedding anniversary'}, {'id': 161191, 'name': 'italian art'}, {'id': 161192, 'name': 'tuscany italy'}, {'id': 161193, 'name': 'pair of earrings'}, {'id': 161194, 'name': 'estranged father'}, {'id': 161195, 'name': 'digital film'}]"
16117,43539.0,"[{'id': 2620, 'name': 'evidence'}, {'id': 3022, 'name': 'passport'}, {'id': 41379, 'name': 'argument'}, {'id': 154879, 'name': 'county jail'}, {'id': 154881, 'name': 'fingerprints'}, {'id': 154882, 'name': 'appeal'}, {'id': 154884, 'name': 'escape artist'}]"
16118,39210.0,"[{'id': 2706, 'name': 'milan'}, {'id': 10183, 'name': 'independent film'}, {'id': 182100, 'name': 'luxury hotel'}, {'id': 182108, 'name': 'man in towel\xa0'}, {'id': 187056, 'name': 'woman director'}]"
16124,45958.0,"[{'id': 2356, 'name': 'immigrant'}, {'id': 12423, 'name': 'illegal immigrant'}, {'id': 13159, 'name': 'chinese'}, {'id': 33479, 'name': 'single father'}]"
16128,12444.0,"[{'id': 417, 'name': 'corruption'}, {'id': 1533, 'name': 'isolation'}, {'id': 2135, 'name': 'radio'}, {'id': 2343, 'name': 'magic'}, {'id': 3822, 'name': 'teleportation'}, {'id': 3930, 'name': 'bravery'}, {'id': 10481, 'name': 'tension'}, {'id': 10563, 'name': 'attack'}, {'id': 12564, 'name': 'werewolf'}]"
16129,45269.0,"[{'id': 1025, 'name': 'great britain'}, {'id': 2135, 'name': 'radio'}, {'id': 2471, 'name': 'monarchy'}, {'id': 4305, 'name': 'radio transmission'}, {'id': 4833, 'name': 'royal family'}, {'id': 6001, 'name': 'speech'}, {'id': 6038, 'name': 'marriage'}, {'id': 9920, 'name': 'royalty'}, {'id': 10201, 'name': 'death of father'}]"
16130,38757.0,"[{'id': 1562, 'name': 'hostage'}, {'id': 2343, 'name': 'magic'}, {'id': 2673, 'name': 'horse'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4344, 'name': 'musical'}, {'id': 7376, 'name': 'princess'}, {'id': 10336, 'name': 'animation'}, {'id': 33787, 'name': 'tower'}, {'id': 155658, 'name': 'blonde woman'}, {'id': 162219, 'name': 'selfishness'}, {'id': 163545, 'name': 'healing power'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 215258, 'name': 'healing gift'}, {'id': 234183, 'name': 'animal sidekick'}]"
16144,45317.0,"[{'id': 6075, 'name': 'sport'}, {'id': 154123, 'name': 'irish american'}, {'id': 166309, 'name': 'documentary crew'}, {'id': 174093, 'name': 'lowell massachusetts'}, {'id': 174099, 'name': 'blue collar worker'}, {'id': 174107, 'name': 'church bells'}, {'id': 174109, 'name': 'documentary filmmaking'}, {'id': 174110, 'name': 'boxer shorts'}, {'id': 174116, 'name': 'jumping rope'}, {'id': 174117, 'name': 'shadow boxing'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
16145,41556.0,"[{'id': 1332, 'name': 'cheating'}, {'id': 13027, 'name': 'wedding'}, {'id': 40798, 'name': 'romantic literature'}, {'id': 187056, 'name': 'woman director'}]"
16168,49787.0,"[{'id': 1422, 'name': 'boat'}, {'id': 3735, 'name': 'boat accident'}, {'id': 14785, 'name': 'underwater'}, {'id': 15097, 'name': 'shark'}, {'id': 15098, 'name': 'great white shark'}]"
16180,45324.0,"[{'id': 5565, 'name': 'biography'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
16189,48838.0,"[{'id': 1578, 'name': 'loss of sister'}, {'id': 2560, 'name': 'paparazzi'}, {'id': 14819, 'name': 'violence'}, {'id': 33604, 'name': 'racist gangster'}, {'id': 33605, 'name': 'murdered sister'}, {'id': 33607, 'name': 'tragic end'}, {'id': 34079, 'name': 'death'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
16190,42684.0,"[{'id': 2534, 'name': 'missile'}, {'id': 3760, 'name': 'light'}, {'id': 4375, 'name': 'transformation'}, {'id': 9660, 'name': 'low-budget'}, {'id': 9951, 'name': 'alien'}, {'id': 11183, 'name': 'fireplace'}, {'id': 12670, 'name': 'los angeles'}, {'id': 15156, 'name': 'cell phone'}, {'id': 15219, 'name': 'rooftop'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
16206,38117.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 9673, 'name': 'love'}, {'id': 9767, 'name': 'beautiful woman'}, {'id': 10541, 'name': 'curse'}, {'id': 13130, 'name': 'teenager'}, {'id': 15402, 'name': 'popularity'}, {'id': 15403, 'name': 'blind tutor'}, {'id': 188237, 'name': 'teenage romance'}, {'id': 221039, 'name': 'modern fairy tale'}, {'id': 223438, 'name': 'based on young adult novel'}]"
16209,43347.0,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 3344, 'name': 'letter'}, {'id': 9673, 'name': 'love'}, {'id': 10425, 'name': 'viagra'}, {'id': 11530, 'name': 'sexual freedom'}, {'id': 11678, 'name': 'free spirit'}]"
16210,10140.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 2343, 'name': 'magic'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 13084, 'name': 'king'}, {'id': 166930, 'name': 'narnia'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 182768, 'name': 'knife held to throat'}, {'id': 182772, 'name': 'snowing'}, {'id': 207372, 'name': 'quest'}]"
16220,37710.0,"[{'id': 90, 'name': 'paris'}, {'id': 612, 'name': 'hotel'}, {'id': 3864, 'name': 'false identity'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 9840, 'name': 'romance'}]"
16221,48946.0,[]
16226,44982.0,"[{'id': 9714, 'name': 'remake'}, {'id': 33396, 'name': 'remake of french film'}]"
16259,43919.0,"[{'id': 3598, 'name': 'ax'}, {'id': 4551, 'name': 'swamp'}, {'id': 15127, 'name': 'killer'}]"
16262,46503.0,"[{'id': 2467, 'name': 'difficult childhood'}, {'id': 4677, 'name': 'patriarch'}, {'id': 5707, 'name': 'childhood trauma'}, {'id': 10061, 'name': 'dysfunctional marriage'}]"
16278,44264.0,"[{'id': 1872, 'name': 'loss of father'}, {'id': 2123, 'name': 'father murder'}, {'id': 5901, 'name': 'texas ranger'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 10085, 'name': 'betrayal'}]"
16279,20526.0,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 1308, 'name': 'secret identity'}, {'id': 4286, 'name': 'computer program'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6104, 'name': 'computer'}, {'id': 9758, 'name': 'deception'}, {'id': 12965, 'name': 'duel'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 185351, 'name': 'neon light'}, {'id': 236778, 'name': 'autocracy'}]"
16280,44009.0,"[{'id': 931, 'name': 'jealousy'}, {'id': 1918, 'name': 'cooking'}, {'id': 2105, 'name': 'garden'}, {'id': 3739, 'name': 'funeral'}, {'id': 3743, 'name': 'season'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10048, 'name': 'unrequited love'}, {'id': 15230, 'name': 'red wine'}]"
16288,46829.0,"[{'id': 236, 'name': 'suicide'}, {'id': 931, 'name': 'jealousy'}, {'id': 1329, 'name': 'canada'}, {'id': 10183, 'name': 'independent film'}, {'id': 11475, 'name': 'politically incorrect'}]"
16311,49797.0,"[{'id': 2993, 'name': 'police chief'}, {'id': 4289, 'name': 'secret agent'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 208048, 'name': 'cannibalism'}]"
16331,41283.0,[]
16337,27585.0,"[{'id': 697, 'name': 'loss of son'}, {'id': 2754, 'name': 'trauma'}, {'id': 4290, 'name': 'toy'}, {'id': 6038, 'name': 'marriage'}, {'id': 9872, 'name': 'grief'}, {'id': 10937, 'name': 'memory'}, {'id': 12544, 'name': 'crying'}, {'id': 15334, 'name': 'parking lot'}, {'id': 40952, 'name': 'therapy'}, {'id': 40953, 'name': 'car seat'}]"
16346,39451.0,"[{'id': 428, 'name': 'nurse'}, {'id': 977, 'name': 'cat'}, {'id': 4604, 'name': 'father-in-law'}, {'id': 5569, 'name': 'vomit'}, {'id': 9963, 'name': 'kids and family'}, {'id': 10425, 'name': 'viagra'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
16347,38745.0,"[{'id': 736, 'name': 'journalist'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 7376, 'name': 'princess'}, {'id': 154794, 'name': 'royal court'}, {'id': 209714, 'name': '3d'}]"
16379,42297.0,"[{'id': 4344, 'name': 'musical'}, {'id': 12670, 'name': 'los angeles'}, {'id': 163070, 'name': 'burlesque'}, {'id': 191205, 'name': 'burlesque dancer'}]"
16383,51739.0,"[{'id': 233, 'name': 'japan'}, {'id': 818, 'name': 'based on novel'}, {'id': 33873, 'name': 'little people'}, {'id': 210024, 'name': 'anime'}]"
16396,15302.0,"[{'id': 886, 'name': 'film making'}, {'id': 6966, 'name': 'film history'}, {'id': 9817, 'name': 'behind the scenes'}, {'id': 10159, 'name': 'computer animation'}, {'id': 10336, 'name': 'animation'}, {'id': 161160, 'name': 'steve jobs'}, {'id': 187056, 'name': 'woman director'}, {'id': 204894, 'name': 'george lucas'}]"
16421,23830.0,"[{'id': 242, 'name': 'new york'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 1797, 'name': 'loyalty'}, {'id': 1820, 'name': 'trip'}, {'id': 6038, 'name': 'marriage'}, {'id': 8508, 'name': 'party'}, {'id': 12094, 'name': 'business'}, {'id': 13028, 'name': 'writer'}, {'id': 14782, 'name': 'trust'}, {'id': 15319, 'name': 'attraction'}, {'id': 156478, 'name': 'boyfriend'}, {'id': 162706, 'name': 'temptation'}, {'id': 187056, 'name': 'woman director'}]"
16437,40805.0,"[{'id': 258, 'name': 'bomb'}, {'id': 779, 'name': 'martial arts'}, {'id': 782, 'name': 'assassin'}, {'id': 2016, 'name': 'vandalism'}, {'id': 2334, 'name': 'nightclub'}, {'id': 4613, 'name': 'training'}, {'id': 4728, 'name': 'knife'}, {'id': 8508, 'name': 'party'}, {'id': 9639, 'name': 'playboy'}, {'id': 9715, 'name': 'superhero'}, {'id': 9748, 'name': 'revenge'}, {'id': 11060, 'name': 'trap'}, {'id': 14819, 'name': 'violence'}, {'id': 15482, 'name': 'kato'}, {'id': 15483, 'name': 'car chase'}, {'id': 15484, 'name': 'meth lab'}]"
16442,49009.0,"[{'id': 10685, 'name': 'escape'}, {'id': 14636, 'name': 'india'}, {'id': 14637, 'name': 'gulag'}, {'id': 14638, 'name': 'american'}, {'id': 14639, 'name': 'thug'}, {'id': 14641, 'name': 'based on memoir or autobiography'}]"
16462,43209.0,"[{'id': 779, 'name': 'martial arts'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 198333, 'name': 'alternative history'}]"
16463,23047.0,"[{'id': 344, 'name': 'inquisition'}, {'id': 345, 'name': 'monk'}, {'id': 502, 'name': 'ambush'}, {'id': 616, 'name': 'witch'}, {'id': 1701, 'name': 'hero'}, {'id': 1721, 'name': 'fight'}, {'id': 2673, 'name': 'horse'}, {'id': 4720, 'name': 'ritual'}, {'id': 4728, 'name': 'knife'}, {'id': 10466, 'name': 'knight'}, {'id': 11221, 'name': 'blood'}, {'id': 41406, 'name': 'middle ages'}, {'id': 157008, 'name': 'catholic church'}]"
16492,49849.0,"[{'id': 642, 'name': 'robbery'}, {'id': 798, 'name': 'sheriff'}, {'id': 1859, 'name': 'arizona'}, {'id': 3290, 'name': 'laser'}, {'id': 9503, 'name': 'outlaw'}, {'id': 9738, 'name': 'ufo'}, {'id': 9831, 'name': 'spaceship'}, {'id': 9951, 'name': 'alien'}, {'id': 10322, 'name': 'native american'}, {'id': 10685, 'name': 'escape'}, {'id': 12371, 'name': 'gunfight'}]"
